referrer,views_total,views_unique
Google,208,98
github.com,42,19
link.springer.com,14,3
time-series-features.gitbook.io,11,5
opentimeseries.com,7,4
pypi.org,6,2
Bing,5,5
DuckDuckGo,4,4
statics.teams.cdn.office.net,4,3
chatgpt.com,3,2
